experiment,model_label,method,condition,check,qid,pid_i,pid_j,k,actual_k,trial,g,g_perturbed,delta_g,abs_g_gap,preference_flipped,sign_preserved
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,4,14.45723581314087,-0.05167865753173828,14.508914470672607,14.508914470672607,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,5,14.45723581314087,-0.015796661376953125,14.473032474517822,14.473032474517822,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,6,14.45723581314087,-0.03603553771972656,14.493271350860596,14.493271350860596,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,7,14.45723581314087,-0.04907798767089844,14.506313800811768,14.506313800811768,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,8,14.45723581314087,-0.0325775146484375,14.489813327789307,14.489813327789307,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,1,1,9,14.45723581314087,-0.037283897399902344,14.494519710540771,14.494519710540771,1,0
cross_encoder,Cross-encoder,loo_pairwise,explanation,deletion,102627,7875009,7554353,3,3,0,14.45723581314087,7.668164253234863,6.789071559906006,6.789071559906006,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,0,14.45723581314087,13.954323530197144,0.5029122829437256,0.5029122829437256,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,1,14.45723581314087,14.16218876838684,0.2950470447540283,0.2950470447540283,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,2,14.45723581314087,13.543850421905518,0.9133853912353516,0.9133853912353516,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,3,14.45723581314087,13.011863946914673,1.4453718662261963,1.4453718662261963,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,4,14.45723581314087,14.100396156311035,0.356839656829834,0.356839656829834,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,5,14.45723581314087,13.087069511413574,1.370166301727295,1.370166301727295,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,6,14.45723581314087,13.672137260437012,0.7850985527038574,0.7850985527038574,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,7,14.45723581314087,14.316026210784912,0.14120960235595703,0.14120960235595703,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,8,14.45723581314087,14.207723379135132,0.2495124340057373,0.2495124340057373,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,3,3,9,14.45723581314087,13.372676849365234,1.0845589637756348,1.0845589637756348,0,1
cross_encoder,Cross-encoder,loo_pairwise,explanation,preservation,102627,7875009,7554353,3,3,0,14.45723581314087,0.7466096878051758,13.710626125335693,13.710626125335693,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,0,14.45723581314087,-0.057555198669433594,14.514791011810303,14.514791011810303,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,1,14.45723581314087,-0.05681800842285156,14.51405382156372,14.51405382156372,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,2,14.45723581314087,-0.01595306396484375,14.473188877105713,14.473188877105713,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,3,14.45723581314087,-0.038333892822265625,14.495569705963135,14.495569705963135,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,4,14.45723581314087,-0.034356117248535156,14.491591930389404,14.491591930389404,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,5,14.45723581314087,-0.07924079895019531,14.536476612091064,14.536476612091064,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,6,14.45723581314087,0.046787261962890625,14.410448551177979,14.410448551177979,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,7,14.45723581314087,-0.05645942687988281,14.513695240020752,14.513695240020752,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,8,14.45723581314087,-0.10189151763916016,14.55912733078003,14.55912733078003,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,3,3,9,14.45723581314087,-0.04483318328857422,14.502068996429443,14.502068996429443,1,0
cross_encoder,Cross-encoder,loo_pairwise,explanation,deletion,102627,7875009,7554353,5,5,0,14.45723581314087,4.391119718551636,10.066116094589233,10.066116094589233,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,0,14.45723581314087,13.467978715896606,0.9892570972442627,0.9892570972442627,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,1,14.45723581314087,13.212599754333496,1.244636058807373,1.244636058807373,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,2,14.45723581314087,13.376446723937988,1.0807890892028809,1.0807890892028809,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,3,14.45723581314087,10.421430110931396,4.035805702209473,4.035805702209473,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,4,14.45723581314087,13.74424409866333,0.7129917144775391,0.7129917144775391,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,5,14.45723581314087,13.262976169586182,1.1942596435546875,1.1942596435546875,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,6,14.45723581314087,12.60565733909607,1.8515784740447998,1.8515784740447998,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,7,14.45723581314087,13.314512968063354,1.1427228450775146,1.1427228450775146,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,8,14.45723581314087,13.401161432266235,1.0560743808746338,1.0560743808746338,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,5,5,9,14.45723581314087,13.902422904968262,0.5548129081726074,0.5548129081726074,0,1
cross_encoder,Cross-encoder,loo_pairwise,explanation,preservation,102627,7875009,7554353,5,5,0,14.45723581314087,4.475875377655029,9.98136043548584,9.98136043548584,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,0,14.45723581314087,-0.12013053894042969,14.577366352081299,14.577366352081299,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,1,14.45723581314087,-0.08925724029541016,14.54649305343628,14.54649305343628,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,2,14.45723581314087,-0.039155006408691406,14.49639081954956,14.49639081954956,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,3,14.45723581314087,0.022002220153808594,14.43523359298706,14.43523359298706,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,4,14.45723581314087,0.02329540252685547,14.433940410614014,14.433940410614014,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,5,14.45723581314087,6.455325126647949,8.00191068649292,8.00191068649292,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,6,14.45723581314087,-0.05135917663574219,14.508594989776611,14.508594989776611,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,7,14.45723581314087,-0.052628517150878906,14.509864330291748,14.509864330291748,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,8,14.45723581314087,-0.045459747314453125,14.502695560455322,14.502695560455322,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,5,5,9,14.45723581314087,-0.050787925720214844,14.508023738861084,14.508023738861084,1,0
cross_encoder,Cross-encoder,loo_pairwise,explanation,deletion,102627,7875009,7554353,10,10,0,14.45723581314087,3.4341447353363037,11.023091077804565,11.023091077804565,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,0,14.45723581314087,12.896347045898438,1.5608887672424316,1.5608887672424316,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,1,14.45723581314087,11.390796661376953,3.066439151763916,3.066439151763916,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,2,14.45723581314087,13.276543617248535,1.180692195892334,1.180692195892334,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,3,14.45723581314087,12.89894700050354,1.558288812637329,1.558288812637329,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,4,14.45723581314087,12.791014194488525,1.6662216186523438,1.6662216186523438,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,5,14.45723581314087,12.900162696838379,1.5570731163024902,1.5570731163024902,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,6,14.45723581314087,6.480907440185547,7.976328372955322,7.976328372955322,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,7,14.45723581314087,10.935586214065552,3.5216495990753174,3.5216495990753174,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,8,14.45723581314087,13.102546691894531,1.354689121246338,1.354689121246338,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,10,10,9,14.45723581314087,12.079528331756592,2.3777074813842773,2.3777074813842773,0,1
cross_encoder,Cross-encoder,loo_pairwise,explanation,preservation,102627,7875009,7554353,10,10,0,14.45723581314087,4.501885890960693,9.955349922180176,9.955349922180176,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,0,14.45723581314087,-0.013143539428710938,14.47037935256958,14.47037935256958,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,1,14.45723581314087,-0.021027565002441406,14.47826337814331,14.47826337814331,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,2,14.45723581314087,-0.11354732513427734,14.570783138275146,14.570783138275146,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,3,14.45723581314087,0.2692909240722656,14.187944889068604,14.187944889068604,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,4,14.45723581314087,-0.0608673095703125,14.518103122711182,14.518103122711182,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,5,14.45723581314087,0.09389305114746094,14.363342761993408,14.363342761993408,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,6,14.45723581314087,-0.0960531234741211,14.55328893661499,14.55328893661499,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,7,14.45723581314087,0.1320018768310547,14.325233936309814,14.325233936309814,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,8,14.45723581314087,-0.04431343078613281,14.501549243927002,14.501549243927002,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,10,10,9,14.45723581314087,-0.10968971252441406,14.566925525665283,14.566925525665283,1,0
cross_encoder,Cross-encoder,loo_pairwise,explanation,deletion,102627,7875009,7554353,20,20,0,14.45723581314087,-2.705826759338379,17.163062572479248,17.163062572479248,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,0,14.45723581314087,12.202069997787476,2.2551658153533936,2.2551658153533936,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,1,14.45723581314087,6.484003186225891,7.973232626914978,7.973232626914978,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,2,14.45723581314087,13.069547176361084,1.3876886367797852,1.3876886367797852,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,3,14.45723581314087,11.263710260391235,3.193525552749634,3.193525552749634,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,4,14.45723581314087,12.00908899307251,2.4481468200683594,2.4481468200683594,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,5,14.45723581314087,5.068881988525391,9.388353824615479,9.388353824615479,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,6,14.45723581314087,11.317981719970703,3.139254093170166,3.139254093170166,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,7,14.45723581314087,11.219416618347168,3.237819194793701,3.237819194793701,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,8,14.45723581314087,7.496201038360596,6.961034774780273,6.961034774780273,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,deletion,102627,7875009,7554353,20,20,9,14.45723581314087,10.182175874710083,4.275059938430786,4.275059938430786,0,1
cross_encoder,Cross-encoder,loo_pairwise,explanation,preservation,102627,7875009,7554353,20,20,0,14.45723581314087,12.888270139694214,1.5689656734466553,1.5689656734466553,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,0,14.45723581314087,-0.3928966522216797,14.850132465362549,14.850132465362549,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,1,14.45723581314087,3.2904529571533203,11.166782855987549,11.166782855987549,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,2,14.45723581314087,3.9168567657470703,10.540379047393799,10.540379047393799,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,3,14.45723581314087,0.18215465545654297,14.275081157684326,14.275081157684326,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,4,14.45723581314087,4.382754325866699,10.07448148727417,10.07448148727417,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,5,14.45723581314087,-0.1218719482421875,14.579107761383057,14.579107761383057,1,0
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,6,14.45723581314087,0.13765430450439453,14.319581508636475,14.319581508636475,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,7,14.45723581314087,0.09532737731933594,14.361908435821533,14.361908435821533,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,8,14.45723581314087,0.05882453918457031,14.398411273956299,14.398411273956299,0,1
cross_encoder,Cross-encoder,loo_pairwise,random,preservation,102627,7875009,7554353,20,20,9,14.45723581314087,-0.06850337982177734,14.525739192962646,14.525739192962646,1,0
cross_encoder,Cross-encoder,loo_pointwise,explanation,deletion,102627,7875009,7554353,1,1,0,14.45723581314087,10.992276668548584,3.464959144592285,3.464959144592285,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,0,14.45723581314087,14.27473759651184,0.18249821662902832,0.18249821662902832,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,1,14.45723581314087,14.31300401687622,0.14423179626464844,0.14423179626464844,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,2,14.45723581314087,14.381028175354004,0.07620763778686523,0.07620763778686523,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,3,14.45723581314087,14.075116157531738,0.38211965560913086,0.38211965560913086,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,4,14.45723581314087,14.144505023956299,0.3127307891845703,0.3127307891845703,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,5,14.45723581314087,14.378593921661377,0.07864189147949219,0.07864189147949219,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,6,14.45723581314087,14.408390998840332,0.04884481430053711,0.04884481430053711,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,7,14.45723581314087,14.297069072723389,0.16016674041748047,0.16016674041748047,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,8,14.45723581314087,13.999810218811035,0.457425594329834,0.457425594329834,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,1,1,9,14.45723581314087,14.314568042755127,0.1426677703857422,0.1426677703857422,0,1
cross_encoder,Cross-encoder,loo_pointwise,explanation,preservation,102627,7875009,7554353,1,1,0,14.45723581314087,0.33049774169921875,14.12673807144165,14.12673807144165,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,0,14.45723581314087,-0.015796661376953125,14.473032474517822,14.473032474517822,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,1,14.45723581314087,-0.044013023376464844,14.501248836517334,14.501248836517334,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,2,14.45723581314087,-0.04021644592285156,14.49745225906372,14.49745225906372,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,3,14.45723581314087,-0.056087493896484375,14.513323307037354,14.513323307037354,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,4,14.45723581314087,-0.019753456115722656,14.476989269256592,14.476989269256592,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,5,14.45723581314087,-0.05099773406982422,14.508233547210693,14.508233547210693,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,6,14.45723581314087,-0.04714393615722656,14.504379749298096,14.504379749298096,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,7,14.45723581314087,-0.018692970275878906,14.475928783416748,14.475928783416748,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,8,14.45723581314087,-0.05508995056152344,14.512325763702393,14.512325763702393,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,1,1,9,14.45723581314087,-0.04603385925292969,14.503269672393799,14.503269672393799,1,0
cross_encoder,Cross-encoder,loo_pointwise,explanation,deletion,102627,7875009,7554353,3,3,0,14.45723581314087,7.668164253234863,6.789071559906006,6.789071559906006,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,0,14.45723581314087,13.726914167404175,0.7303216457366943,0.7303216457366943,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,1,14.45723581314087,14.293725967407227,0.16350984573364258,0.16350984573364258,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,2,14.45723581314087,14.071235656738281,0.3860001564025879,0.3860001564025879,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,3,14.45723581314087,14.0219247341156,0.43531107902526855,0.43531107902526855,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,4,14.45723581314087,14.36095905303955,0.09627676010131836,0.09627676010131836,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,5,14.45723581314087,13.693768978118896,0.7634668350219727,0.7634668350219727,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,6,14.45723581314087,14.26229476928711,0.19494104385375977,0.19494104385375977,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,7,14.45723581314087,12.858137607574463,1.5990982055664062,1.5990982055664062,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,8,14.45723581314087,13.981598854064941,0.47563695907592773,0.47563695907592773,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,3,3,9,14.45723581314087,14.203644752502441,0.25359106063842773,0.25359106063842773,0,1
cross_encoder,Cross-encoder,loo_pointwise,explanation,preservation,102627,7875009,7554353,3,3,0,14.45723581314087,0.7466096878051758,13.710626125335693,13.710626125335693,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,0,14.45723581314087,-0.057290077209472656,14.514525890350342,14.514525890350342,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,1,14.45723581314087,-0.05525684356689453,14.512492656707764,14.512492656707764,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,2,14.45723581314087,0.02092266082763672,14.436313152313232,14.436313152313232,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,3,14.45723581314087,-0.04072761535644531,14.497963428497314,14.497963428497314,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,4,14.45723581314087,-0.04159832000732422,14.498834133148193,14.498834133148193,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,5,14.45723581314087,-0.03865814208984375,14.495893955230713,14.495893955230713,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,6,14.45723581314087,0.14745140075683594,14.309784412384033,14.309784412384033,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,7,14.45723581314087,-0.04923534393310547,14.506471157073975,14.506471157073975,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,8,14.45723581314087,-0.02282428741455078,14.48006010055542,14.48006010055542,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,3,3,9,14.45723581314087,-0.0467987060546875,14.504034519195557,14.504034519195557,1,0
cross_encoder,Cross-encoder,loo_pointwise,explanation,deletion,102627,7875009,7554353,5,5,0,14.45723581314087,4.391119718551636,10.066116094589233,10.066116094589233,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,0,14.45723581314087,13.22810697555542,1.2291288375854492,1.2291288375854492,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,1,14.45723581314087,13.233829736709595,1.2234060764312744,1.2234060764312744,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,2,14.45723581314087,7.994273662567139,6.4629621505737305,6.4629621505737305,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,3,14.45723581314087,13.219554424285889,1.2376813888549805,1.2376813888549805,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,4,14.45723581314087,13.261099815368652,1.1961359977722168,1.1961359977722168,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,5,14.45723581314087,9.634212493896484,4.823023319244385,4.823023319244385,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,6,14.45723581314087,14.280281066894531,0.1769547462463379,0.1769547462463379,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,7,14.45723581314087,13.527012348175049,0.9302234649658203,0.9302234649658203,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,8,14.45723581314087,14.105183124542236,0.3520526885986328,0.3520526885986328,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,5,5,9,14.45723581314087,13.85959529876709,0.5976405143737793,0.5976405143737793,0,1
cross_encoder,Cross-encoder,loo_pointwise,explanation,preservation,102627,7875009,7554353,5,5,0,14.45723581314087,4.475875377655029,9.98136043548584,9.98136043548584,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,0,14.45723581314087,-0.0890798568725586,14.546315670013428,14.546315670013428,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,1,14.45723581314087,0.013394355773925781,14.443841457366943,14.443841457366943,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,2,14.45723581314087,-0.0663595199584961,14.523595333099365,14.523595333099365,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,3,14.45723581314087,-0.06464958190917969,14.521885395050049,14.521885395050049,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,4,14.45723581314087,-0.07750606536865234,14.534741878509521,14.534741878509521,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,5,14.45723581314087,-0.00368499755859375,14.460920810699463,14.460920810699463,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,6,14.45723581314087,0.021572113037109375,14.43566370010376,14.43566370010376,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,7,14.45723581314087,0.026384353637695312,14.430851459503174,14.430851459503174,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,8,14.45723581314087,-0.04378032684326172,14.50101613998413,14.50101613998413,1,0
cross_encoder,Cross-encoder,loo_pointwise,random,preservation,102627,7875009,7554353,5,5,9,14.45723581314087,0.26331138610839844,14.19392442703247,14.19392442703247,0,1
cross_encoder,Cross-encoder,loo_pointwise,explanation,deletion,102627,7875009,7554353,10,10,0,14.45723581314087,3.4341447353363037,11.023091077804565,11.023091077804565,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,10,10,0,14.45723581314087,12.354286193847656,2.102949619293213,2.102949619293213,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,10,10,1,14.45723581314087,11.64128828048706,2.8159475326538086,2.8159475326538086,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,10,10,2,14.45723581314087,13.015008926391602,1.4422268867492676,1.4422268867492676,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,10,10,3,14.45723581314087,10.702070951461792,3.755164861679077,3.755164861679077,0,1
cross_encoder,Cross-encoder,loo_pointwise,random,deletion,102627,7875009,7554353,10,10,4,14.45723581314087,12.563861608505249,1.8933742046356201,1.8933742046356201,0,1
